model,group,player_id,playername,teamname,estimate,posterior_sd,hdi_prob,hdi_lower,hdi_upper,p_gt_zero,p_lt_zero,r_hat,ess_bulk,ess_tail,tempo_ratio,tempo_ratio_hdi_lower,tempo_ratio_hdi_upper,tempo_pct_difference,tempo_pct_difference_lower,tempo_pct_difference_upper,expected_tempo_pct_change,rank
mu,player,13851,Michal Skoras,Poland,-0.0035130939042482883,0.05342358009720475,0.95,-0.10636757105722286,0.10123774325860077,0.475,0.525,1.000295782923443,7404.193415432047,2742.0565130846176,0.9964930697901501,0.8990941063596442,1.106539682844033,-0.35069302098499344,-10.090589364035585,10.653968284403303,-0.35069302098499344,349
mu,player,13868,Yahya Jabrane,Morocco,-0.0036005662651444025,0.05544197780761757,0.95,-0.111548819160542,0.10305848145256792,0.4645,0.5355,1.0005268205920546,7472.028839722163,3013.9514306547735,0.9964059080008982,0.8944477241503355,1.108556237159371,-0.3594091999101767,-10.555227584966453,10.85562371593709,-0.3594091999101767,350
mu,player,8326,Teun Koopmeiners,Netherlands,-0.0036216889723967257,0.0400126672395027,0.95,-0.08107925061023041,0.07594366057336573,0.466,0.534,1.0023506663570008,8100.9030850101635,2703.809114360337,0.9963848614328801,0.9221206099277262,1.078901787736848,-0.36151385671199243,-7.787939007227385,7.890178773684808,-0.36151385671199243,351
mu,player,11843,Issahaku Fatawu,Ghana,-0.0037142092021313967,0.05665509202949481,0.95,-0.11433803617075328,0.10766744116041069,0.4735,0.5265,1.0007087004106343,8724.81196871634,2744.229102410807,0.9962926799409884,0.891956391392402,1.1136773205584543,-0.3707320059011643,-10.804360860759799,11.367732055845426,-0.3707320059011643,352
mu,player,13980,Saeid Ezatolahi,Iran,-0.004036453552876475,0.04356884146290614,0.95,-0.09046916077244684,0.08218535189677434,0.46075,0.53925,1.0015012945838546,7889.352962956956,2853.7393551262953,0.9959716819758568,0.913502505178188,1.0856570197695117,-0.40283180241431626,-8.649749482181202,8.565701976951168,-0.40283180241431626,353
mu,player,13875,Vincent Aboubakar,Cameroon,-0.0042467770708263936,0.05063919953260414,0.95,-0.1028362511548973,0.09700035686424642,0.4645,0.5355,1.0007065836300055,7897.022280804706,2803.095866483516,0.9957622277352737,0.9022747078268941,1.1018607668356526,-0.4237772264726325,-9.772529217310588,10.18607668356526,-0.4237772264726325,354
mu,player,1257,In-beom Hwang,South Korea,-0.004393744736823807,0.0324590969614379,0.95,-0.06597935722937089,0.05876136332004916,0.44175,0.55825,0.9999246592302211,8708.638578404427,3260.071754025998,0.9956158936382288,0.9361501888257845,1.0605221310603627,-0.4384106361771223,-6.384981117421551,6.052213106036275,-0.4384106361771223,355
mu,player,13815,Mathew Leckie,Australia,-0.004480341017568568,0.04016104583575721,0.95,-0.08313270524846307,0.07333613259489086,0.45825,0.54175,1.0017443131515698,7717.202473291397,2769.542782541279,0.9955296807377014,0.9202290198961073,1.0760921857890622,-0.4470319262298572,-7.9770980103892715,7.609218578906218,-0.4470319262298572,356
mu,player,12664,Saša Lukić,Serbia,-0.004530097909250703,0.030823703330737858,0.95,-0.0650836901021256,0.055550560294349925,0.4455,0.5545,1.001453702972264,8745.701409191039,3035.9452181614583,0.9954801475075307,0.9369890433872291,1.0571224641442127,-0.4519852492469334,-6.30109566127709,5.712246414421274,-0.4519852492469334,357
mu,player,8037,Dusan Tadić,Serbia,-0.004542852859409112,0.03967198069416924,0.95,-0.08376047734813097,0.07302445360186713,0.45025,0.54975,1.0004969444388376,8834.664354557091,2986.0729692147106,0.9954674502888419,0.9196515070842933,1.075756842722604,-0.4532549711158129,-8.034849291570668,7.575684272260408,-0.4532549711158129,358
mu,player,1545,Mathí­as Olivera,Uruguay,-0.004714312610573002,0.04220012859555805,0.95,-0.08617787800250193,0.0766926957292044,0.46175,0.53825,1.0001430444451718,9543.975694720588,2887.277157263457,0.9952967823192855,0.9174310259069421,1.0797102258420432,-0.47032176807144666,-8.256897409305786,7.971022584204324,-0.47032176807144666,359
mu,player,13963,Mohammed Muntari,Qatar,-0.0047370627379222105,0.05009515155840211,0.95,-0.10392895941502583,0.09151191982022952,0.46525,0.53475,1.0018654529270605,8670.862255721006,2814.290585857468,0.9952741394483026,0.9012893232677169,1.0958298387093721,-0.4725860551697436,-9.871067673228307,9.582983870937213,-0.4725860551697436,360
mu,player,13876,Christian Bassogog,Cameroon,-0.004830702662622111,0.05312958435366899,0.95,-0.10744190651172153,0.09717333712059105,0.468,0.532,1.002056421113823,7134.760838077083,2899.9093375835846,0.9951809464161913,0.8981286963642003,1.1020513834795387,-0.4819053583808741,-10.187130363579966,10.205138347953868,-0.4819053583808741,361
mu,player,13869,Walid Cheddira,Morocco,-0.004830981468493759,0.05361905999497698,0.95,-0.10831949460615797,0.10010925489438606,0.46325,0.53675,1.0016336654838913,7234.257116011973,2937.1350947331616,0.9951806689539386,0.8973408550636359,1.10529167000383,-0.4819331046061359,-10.265914493636409,10.529167000383,-0.4819331046061359,362
mu,player,3924,Bruno Guimarães,Brazil,-0.004892728302168847,0.04470068642901126,0.95,-0.09076074237535844,0.0812397075523326,0.4465,0.5535,0.9994187027343154,7939.48796838462,2953.8957025678,0.9951192215958056,0.9132361834826047,1.0846308596165055,-0.488077840419443,-8.67638165173953,8.463085961650552,-0.488077840419443,363
mu,player,328,DeAndre Yedlin,United States,-0.004922085552998337,0.0522868135870071,0.95,-0.10946463218155227,0.09883732384249987,0.46225,0.53775,1.0017095266782199,8276.58269045302,2697.2902596480076,0.9950900080600286,0.8963138644675546,1.103886708903599,-0.49099919399714365,-10.368613553244543,10.388670890359908,-0.49099919399714365,364
mu,player,14032,David Wotherspoon,Canada,-0.004990338235566458,0.05544193592933037,0.95,-0.11520669390885116,0.10181969413907926,0.46575,0.53425,1.0010887021855794,9570.82207818121,2572.4897517633517,0.995022092815307,0.8911819229936558,1.1071838219972432,-0.4977907184693042,-10.881807700634416,10.718382199724319,-0.4977907184693042,365
mu,player,3890,Youssouf Fofana,France,-0.005010871308085422,0.036906196185696565,0.95,-0.07565164848891359,0.06612555639090027,0.4455,0.5545,1.0007743905061577,8901.375284935682,3170.082979133133,0.9950016621642699,0.9271391206259727,1.0683608482775968,-0.49983378357301156,-7.28608793740273,6.836084827759681,-0.49983378357301156,366
mu,player,68,Juan Foyth,Argentina,-0.005107532224919906,0.05576937784826974,0.95,-0.11658435829990545,0.10696816335140966,0.463,0.537,1.002900121231663,8237.844377320165,2811.2837156884966,0.9949054890395194,0.8899550187176135,1.1128988229465753,-0.5094510960480636,-11.004498128238648,11.289882294657527,-0.5094510960480636,367
mu,player,40,Dejan Lovren,Croatia,-0.005117540969062747,0.02533450215339049,0.95,-0.05571967385540823,0.04361941638451387,0.429,0.571,1.0020845056030345,7384.179325913353,3113.1357530348787,0.9948955313348654,0.9458042323859244,1.044584727395755,-0.5104468665134587,-5.419576761407563,4.458472739575492,-0.5104468665134587,368
mu,player,13049,Gonzalo Plata,Ecuador,-0.005137527891604638,0.039760742978043884,0.95,-0.0832054820890666,0.07260840731075907,0.4455,0.5545,1.0022230399101923,7682.606317236704,2687.380037604686,0.994875646633661,0.9201620509723304,1.0753093711689499,-0.5124353366338985,-7.983794902766961,7.530937116894987,-0.5124353366338985,369
mu,player,3888,Aurélien Tchouaméni,France,-0.00519581779796157,0.022574721996759174,0.95,-0.05046257444780811,0.037244365843175864,0.41075,0.58925,1.000852949880964,7376.5980359467085,3382.307218845308,0.9948176571155001,0.9507895118289615,1.0379466285534216,-0.5182342884499924,-4.921048817103846,3.794662855342157,-0.5182342884499924,370
mu,player,13820,Aziz Behich,Australia,-0.005307900635969334,0.033906409649773844,0.95,-0.07132643480784909,0.05888833786869423,0.43875,0.56125,1.0012657951685806,7771.384556217535,3001.53973855028,0.9947061613776864,0.9311578801665593,1.0606567989287972,-0.5293838622313585,-6.884211983344068,6.065679892879716,-0.5293838622313585,371
mu,player,4674,Axel Witsel,Belgium,-0.0054293485543336715,0.029240388477813465,0.95,-0.06197538311912434,0.05213965215148334,0.43,0.57,1.0007946698565766,8698.529227898565,2627.844066164382,0.9945853637204635,0.9399060240609327,1.0535228589744532,-0.5414636279536533,-6.009397593906729,5.352285897445319,-0.5414636279536533,372
mu,player,13992,Ali Al-Bulayhi,Saudi Arabia,-0.0054563728043546,0.039936719025124176,0.95,-0.08237211351834862,0.07414863914987967,0.44025,0.55975,1.0062867418601504,7814.404979324567,2877.9370211636015,0.9945584861601017,0.9209292047220909,1.0769668730402306,-0.5441513839898326,-7.907079527790906,7.696687304023064,-0.5441513839898326,373
mu,player,9939,Jakub Kaminski,Poland,-0.005516857811637717,0.047586052009141684,0.95,-0.10184100088000612,0.08791372932077629,0.45425,0.54575,1.0004707550988037,9073.35386948616,3002.649575894859,0.9944983321020505,0.9031731439881443,1.0918939195347208,-0.550166789794948,-9.68268560118557,9.189391953472082,-0.550166789794948,374
mu,player,11967,Victor Nelsson,Denmark,-0.005618878996729743,0.04007564218178834,0.95,-0.08385372075852304,0.07257170065295458,0.43925,0.56075,1.0058388529520135,7914.588860754502,2739.284338926665,0.994396877378991,0.9195657596391549,1.075269900880244,-0.5603122621009038,-8.043424036084513,7.526990088024399,-0.5603122621009038,375
mu,player,13906,Andrija Zivkovic,Serbia,-0.005667911156049645,0.04515860017900774,0.95,-0.09846813142500413,0.0843515306927551,0.4455,0.5545,1.0042484505448248,8342.57393306174,3094.705030213962,0.9943481211481935,0.9062245722398355,1.0880112959564352,-0.5651878851806513,-9.377542776016446,8.80112959564352,-0.5651878851806513,376
mu,player,8584,Fode Ballo-Toure,Senegal,-0.005703801388332966,0.05301667825195089,0.95,-0.10877580169458496,0.09918373570787749,0.45575,0.54425,0.9996163773844742,8258.804017538823,2867.7219744436,0.9943124344035615,0.8969314854769606,1.104269174599099,-0.568756559643846,-10.306851452303945,10.426917459909891,-0.568756559643846,377
mu,player,3978,Pape Gueye,Senegal,-0.005739141164012437,0.04600732049534921,0.95,-0.0951823183796668,0.08381559880827089,0.44825,0.55175,1.002432176233461,8640.867540518822,2927.2691410301486,0.9942772962460654,0.9092071541811622,1.0874283522352697,-0.5722703753934577,-9.079284581883783,8.742835223526967,-0.5722703753934577,378
mu,player,1,Harry Kane,England,-0.005751885645789894,0.04289903207878719,0.95,-0.09023017342911477,0.0779250948683404,0.44775,0.55225,1.003248494982673,7574.807233697334,3216.1075128380025,0.9942646247779275,0.9137208468044311,1.0810416800678895,-0.5735375222072459,-8.62791531955689,8.104168006788948,-0.5735375222072459,379
mu,player,3861,Xavi Simons,Netherlands,-0.005842171525548771,0.05321913224288679,0.95,-0.10936826113440073,0.09803571723665828,0.46075,0.53925,1.0029705447129282,8603.014696491386,2727.1394088961915,0.9941748607738383,0.8964002473355867,1.1030021805948735,-0.582513922616168,-10.359975266441335,10.300218059487353,-0.582513922616168,380
mu,player,4883,Andrej Kramaric,Croatia,-0.005892747910848478,0.0369633463222626,0.95,-0.07796954662746716,0.06750123796367748,0.4395,0.5605,1.0021103116730887,8465.580011345877,3059.0582927604846,0.9941245802745382,0.9249925952587145,1.0698315840097243,-0.5875419725461795,-7.500740474128554,6.9831584009724335,-0.5875419725461795,381
mu,player,401,Sofiane Boufal,Morocco,-0.005913074381045321,0.03714655588746981,0.95,-0.07904010683362084,0.06894218721661967,0.434,0.566,1.0004060324161024,8419.274226189089,2993.7751671722376,0.9941043734362528,0.9240028648727541,1.0713742682293865,-0.5895626563747203,-7.599713512724593,7.137426822938653,-0.5895626563747203,382
mu,player,13563,Jewison Bennette,Costa Rica,-0.006024393261178072,0.051221426216546156,0.95,-0.10662903580811478,0.09714503770126466,0.45175,0.54825,1.0006990312076136,8716.577696642345,2970.9959859195255,0.9939937170098558,0.89885905567317,1.102020196506607,-0.6006282990144163,-10.114094432682997,10.202019650660699,-0.6006282990144163,383
mu,player,4689,Youssoufa Moukoko,Germany,-0.006033534574179689,0.05702414773180065,0.95,-0.11649930626484326,0.10532286168666204,0.461,0.539,1.0006244050959838,8376.926866256887,3105.125062237934,0.9939846306436977,0.8900307144220605,1.1110692741530417,-0.6015369356302314,-10.99692855779395,11.106927415304169,-0.6015369356302314,384
mu,player,10039,Joe Morrell,Wales,-0.006092780531206987,0.05256784637705933,0.95,-0.11131981347901702,0.10075081693436456,0.4455,0.5545,1.0034007438850145,10452.61933331126,3139.93557196852,0.9939257428174348,0.8946525812168138,1.106001010701111,-0.6074257182565157,-10.53474187831862,10.60010107011109,-0.6074257182565157,385
mu,player,13825,Garang Kuol,Australia,-0.006200659479807234,0.05434456081473283,0.95,-0.11569410616303119,0.09851197553231705,0.45825,0.54175,0.9996898939307707,8484.135686193738,3001.3844212474405,0.9938185249366931,0.8907476558458471,1.1035276196459332,-0.6181475063306907,-10.925234415415286,10.352761964593316,-0.6181475063306907,386
mu,player,4608,Niklas Süle,Germany,-0.006298914682948,0.02825892185503302,0.95,-0.06106614692570801,0.04935307613968592,0.40925,0.59075,1.000878879817399,6919.14616257054,2969.6289689396817,0.9937208818926875,0.940761009269265,1.050591223956676,-0.627911810731252,-5.9238990730735015,5.059122395667592,-0.627911810731252,387
mu,player,9290,Bailey Wright,Australia,-0.006322168112312065,0.05614334767582256,0.95,-0.11611163218554131,0.10243397872800372,0.45775,0.54225,1.0020043480469398,10154.683184513575,3273.6920387866453,0.9936977747430141,0.8903758231503566,1.1078641568944305,-0.6302225256985872,-10.962417684964343,10.786415689443052,-0.6302225256985872,388
mu,player,4737,Jesper Lindström,Denmark,-0.006418242752119211,0.04452647547224317,0.95,-0.09491388939029914,0.08217454362559252,0.44475,0.55525,1.0060666774877098,9255.931530208374,3175.4220060436705,0.993602310173164,0.9094512444976778,1.085645285757444,-0.6397689826835973,-9.054875550232222,8.56452857574439,-0.6397689826835973,389
mu,player,1702,Luka Jovic,Serbia,-0.006521260710879963,0.052927604067188744,0.95,-0.10978084152822197,0.09640428602244663,0.44925,0.55075,1.0039172103640637,7151.65027414403,2746.1795968604674,0.9934999565635705,0.89603048645181,1.101204175467744,-0.6500043436429515,-10.396951354818995,10.120417546774396,-0.6500043436429515,390
mu,player,158,Mattéo Guendouzi,France,-0.006580589615679544,0.047143111743080064,0.95,-0.09811815095313824,0.08537677130804076,0.4415,0.5585,1.0002887327305339,7009.38779736683,2757.5275081095615,0.9934410150477142,0.9065417886497811,1.0891273413367075,-0.6558984952285796,-9.345821135021893,8.912734133670753,-0.6558984952285796,391
mu,player,3934,Karl Toko Ekambi,Cameroon,-0.006928373252139179,0.04741683014042374,0.95,-0.10012415404583372,0.08648870590588555,0.4455,0.5545,1.002168690361136,8745.623563412826,2777.1720391052604,0.9930955725919913,0.9047250857830847,1.090339053256355,-0.6904427408008673,-9.527491421691526,9.033905325635505,-0.6904427408008673,392
mu,player,8134,Denzel Dumfries,Netherlands,-0.006986147279534395,0.038507987045124856,0.95,-0.08032733160554295,0.06852492876362816,0.42575,0.57425,1.0021322820724645,9290.848585898875,3218.0545870094625,0.9930381991185386,0.9228142306795774,1.0709273215122828,-0.6961800881461366,-7.718576932042264,7.092732151228276,-0.6961800881461366,393
mu,player,1389,Angel Correa,Argentina,-0.007073279092935199,0.05716192794561011,0.95,-0.122247870421866,0.1056178241546761,0.45125,0.54875,1.0022991489031947,8997.375107534655,3168.9690467746736,0.9929516776689133,0.8849289935925113,1.111397046226134,-0.7048322331086654,-11.507100640748869,11.1397046226134,-0.7048322331086654,394
mu,player,14022,Aissa Laidouni,Tunisia,-0.007079221067063834,0.04049948415959373,0.95,-0.08746982373117525,0.07257591587770683,0.42875,0.57125,1.0006718756896487,7790.53480650665,2887.0085897715685,0.9929457775932627,0.9162465201350128,1.0752744333940985,-0.7054222406737254,-8.375347986498715,7.527443339409845,-0.7054222406737254,395
mu,player,3989,Nemanja Radonjic,Serbia,-0.007158750606470029,0.05148008140332537,0.95,-0.10692853315143251,0.09282021072780913,0.44425,0.55575,1.0034221102328211,9042.083040980757,2652.4909042383647,0.9928668122129971,0.8985898900831805,1.0972644411576544,-0.7133187787002893,-10.141010991681954,9.726444115765442,-0.7133187787002893,396
mu,player,975,Ronald Matarrita,Costa Rica,-0.007350356197732139,0.05008918247817455,0.95,-0.10429053445785211,0.08952317342085388,0.44225,0.55775,1.0004210206759785,7085.214895127493,2623.4487174304554,0.9926765916046466,0.9009634984506685,1.0936526766924481,-0.7323408395353392,-9.903650154933153,9.365267669244815,-0.7323408395353392,397
mu,player,13830,Pedro,Brazil,-0.007801570020601329,0.0541294929220845,0.95,-0.11298544069336248,0.10135657549941576,0.438,0.562,1.0010157759716805,8885.665065631185,3064.0928105715066,0.9922287832411353,0.8931636638650122,1.1066711832471852,-0.7771216758864719,-10.683633613498777,10.667118324718516,-0.7771216758864719,398
mu,player,1184,Jordan Morris,United States,-0.007834386723545307,0.054131102358389506,0.95,-0.11330778701982878,0.09705177049807237,0.4445,0.5555,1.0013966890817483,8213.10955246223,2903.519803043662,0.9921962220981808,0.8928758022370938,1.1019174189579792,-0.7803777901819187,-10.712419776290616,10.191741895797923,-0.7803777901819187,399
mu,player,1810,Youssef En-Nesyri,Morocco,-0.008192384735325487,0.04732023276691562,0.95,-0.1022590418394126,0.08697702225077979,0.42625,0.57375,1.0015979328074947,9163.216213310236,3124.2977754871436,0.9918410813969993,0.9027956595280017,1.090871613655928,-0.8158918603000664,-9.720434047199833,9.087161365592799,-0.8158918603000664,400
mu,player,13995,Abdulelah Al-Amri,Saudi Arabia,-0.00821124242349493,0.044723435162686585,0.95,-0.09478570053074165,0.07883972762563808,0.4245,0.5755,1.0031191043770447,7201.835312393951,2367.8911904520705,0.991822377743527,0.9095678334880782,1.082030888512747,-0.8177622256473005,-9.043216651192177,8.203088851274698,-0.8177622256473005,401
mu,player,8000,Joao Mario,Portugal,-0.008256039010385421,0.048456371989207006,0.95,-0.1018862371187653,0.0867415330839946,0.43725,0.56275,1.0027297335255974,8838.78820008505,2209.340574069622,0.9917779484813496,0.9031322887562375,1.0906147554534076,-0.8222051518650408,-9.686771124376248,9.061475545340759,-0.8222051518650408,402
mu,player,3263,Hannibal Mejbri,Tunisia,-0.008335165029314882,0.05593527671798083,0.95,-0.11823156543797246,0.0974492013725411,0.449,0.551,1.0004122339073507,8684.301730877445,2525.6610320082973,0.991699476145267,0.8884902851492054,1.1023554419975623,-0.8300523854733011,-11.150971485079463,10.23554419975623,-0.8300523854733011,403
mu,player,3878,Axel Disasi,France,-0.008625778194317679,0.04705136388083171,0.95,-0.10147015021818714,0.08394385240045264,0.42825,0.57175,1.0003152661500987,8767.488574929546,2727.9794522116977,0.9914113170952076,0.9035081484608052,1.087567827771612,-0.8588682904792422,-9.649185153919483,8.75678277716121,-0.8588682904792422,404
mu,player,1536,Martin Braithwaite,Denmark,-0.008892373796947512,0.051980465718199816,0.95,-0.11122397982018419,0.0933311588880002,0.4285,0.5715,1.00096674834843,7887.765805077342,2894.9550113406085,0.991147046425937,0.8947383231554723,1.0978252296598334,-0.8852953574063016,-10.52616768445277,9.782522965983343,-0.8852953574063016,405
mu,player,2075,Facundo Pellistri,Uruguay,-0.008978300721693347,0.04626154060219507,0.95,-0.0986693378880256,0.08216520286082765,0.419,0.581,1.0033875047166574,9088.11803421493,2811.411201265452,0.9910618838671974,0.9060422523415381,1.0856351450475725,-0.8938116132802598,-9.395774765846188,8.563514504757253,-0.8938116132802598,406
mu,player,14002,Hattan Bahebri,Saudi Arabia,-0.009034746615796275,0.05473716043183842,0.95,-0.11589488510655523,0.09968041482916551,0.4325,0.5675,1.0002791703023333,7545.0935766239045,2742.213425978767,0.9910059440718519,0.8905688304253502,1.104817778271121,-0.8994055928148059,-10.943116957464982,10.481777827112104,-0.8994055928148059,407
mu,player,11790,Steven Vitoria,Canada,-0.009120439793014157,0.03420323191484984,0.95,-0.0766690583576124,0.058835983604942105,0.385,0.615,1.0012506358216955,10419.365635158685,2755.8160839341076,0.9909210252623959,0.9261963198237375,1.060601270476584,-0.9078974737604106,-7.380368017626249,6.060127047658392,-0.9078974737604106,408
mu,player,6038,Nuno Mendes,Portugal,-0.009252083993244743,0.049282566229109176,0.95,-0.1012156364540899,0.08915118028808466,0.42575,0.57425,1.003457655078511,8089.961576769131,2758.9560765938672,0.9907905848425843,0.9037381329864347,1.093245921066924,-0.920941515741569,-9.62618670135653,9.324592106692409,-0.920941515741569,409
mu,player,7175,Sorba Thomas,Wales,-0.009288614869383082,0.05548113212474971,0.95,-0.11810943255360355,0.10002667322082255,0.427,0.573,1.0003972350044927,8885.274101437251,2543.6041996325853,0.9907543910555499,0.8885988056572909,1.1052003969367385,-0.9245608944450145,-11.140119434270911,10.520039693673855,-0.9245608944450145,410
mu,player,200,Kasper Schmeichel,Denmark,-0.009511144630291398,0.04828469492641799,0.95,-0.10247483954483926,0.08591384921466864,0.41,0.59,1.0027731272422515,8364.625884526853,2877.353513026551,0.9905339432467981,0.9026008593156818,1.0897124446782183,-0.946605675320189,-9.73991406843182,8.971244467821826,-0.946605675320189,411
mu,player,4694,Matthias Ginter,Germany,-0.00970468069510994,0.05439614341512501,0.95,-0.11108524208992458,0.09705892050060794,0.42475,0.57525,1.0009276982085624,7505.069454750366,3052.85536046941,0.9903422577549792,0.8948624657310336,1.1019252976984852,-0.9657742245020806,-10.513753426896644,10.192529769848523,-0.9657742245020806,412
mu,player,5009,Wout Weghorst,Netherlands,-0.009721493751169688,0.054844222010114727,0.95,-0.11698389343905333,0.09889853554254922,0.42425,0.57575,1.0000260064174051,9098.023838070363,3017.372862539246,0.9903256072150548,0.8895995214369316,1.1039542817538164,-0.9674392784945196,-11.040047856306845,10.395428175381639,-0.9674392784945196,413
mu,player,7571,Alan Franco,Ecuador,-0.009832334648618655,0.05419142342300845,0.95,-0.1155927773352214,0.09881821334480538,0.422,0.578,0.9994863727952926,8471.158093899321,2796.2469066064978,0.9902158447191836,0.8908379188347325,1.1038656132807683,-0.9784155280816442,-10.916208116526748,10.386561328076827,-0.9784155280816442,414
mu,player,14025,Youssef Msakni,Tunisia,-0.009931704136808193,0.0462989417694059,0.95,-0.09916296571482777,0.08230813186377176,0.41525,0.58475,1.002400505382374,9422.720737094463,2935.3903309258144,0.9901174523661764,0.9055951150423099,1.0857903248860008,-0.9882547633823568,-9.440488495769007,8.579032488600081,-0.9882547633823568,415
mu,player,4142,Dylan Bronn,Tunisia,-0.010060172104200614,0.044307965243351566,0.95,-0.09817581932077456,0.07617915682013697,0.4085,0.5915,1.0025468649634453,7937.477256351323,3020.8228093792227,0.9899902621596998,0.9064895113720227,1.0791558949779714,-1.0009737840300237,-9.351048862797729,7.9155894977971375,-1.0009737840300237,416
mu,player,4681,Giovanni Reyna,United States,-0.010137494903574358,0.05004854563491,0.95,-0.10963661219297376,0.08909036215792168,0.4135,0.5865,1.0027415898755583,7150.85128898384,2607.1237632110856,0.989913716300685,0.8961597296533397,1.0931794339160292,-1.0086283699314968,-10.384027034666033,9.317943391602924,-1.0086283699314968,417
mu,player,13929,Nicolas De La Cruz,Uruguay,-0.01016732142056402,0.050887497633650206,0.95,-0.11167475709108157,0.08887696831224647,0.422,0.578,1.0002756948964149,7632.741850875993,2917.374790560591,0.9898841910627272,0.8943350863478149,1.0929461810408618,-1.0115808937272819,-10.56649136521851,9.294618104086183,-1.0115808937272819,418
mu,player,3880,Strahinja Pavlovic,Serbia,-0.010224325518815214,0.035389985762313385,0.95,-0.07740035804456244,0.06060537738334512,0.38475,0.61525,0.9997972210787577,7591.7032020281595,3270.2542718703453,0.9898277652153101,0.9255192403491751,1.0624795529865885,-1.017223478468987,-7.44807596508249,6.247955298658847,-1.017223478468987,419
mu,player,11113,Sebastian Szymanski,Poland,-0.01037530126752991,0.04828162162015468,0.95,-0.1036198981479288,0.08379506965171102,0.4095,0.5905,1.0006587990030134,8877.034467557785,3215.9667807213373,0.9896783365076975,0.9015679199374894,1.0874060284775238,-1.0321663492302457,-9.843208006251059,8.740602847752378,-1.0321663492302457,420
mu,player,18,Rodri,Spain,-0.010377659301636985,0.018763326816909662,0.95,-0.04602037715733211,0.028277278716439373,0.28525,0.71475,1.0010433661196774,6097.4592260872105,3487.91099415044,0.9896760028151764,0.9550225013486713,1.0286808761937702,-1.0323997184823575,-4.497749865132872,2.8680876193770244,-1.0323997184823575,421
mu,player,14040,Andre Ayew,Ghana,-0.010422741688542143,0.04789188570150669,0.95,-0.10513236503846733,0.08271685949702942,0.4175,0.5825,1.0003670049761557,9527.161005712338,3060.3899194907303,0.9896313868644111,0.9002053589829219,1.0862342081031946,-1.03686131355889,-9.979464101707814,8.623420810319459,-1.03686131355889,422
mu,player,687,Kellyn Acosta,United States,-0.011005418090860853,0.05285680792783295,0.95,-0.1124811727398645,0.09139093802661534,0.422,0.578,1.0020879242629226,8276.06066793129,3027.9035180158025,0.9890549199714287,0.8936141712566019,1.0956972712692743,-1.0945080028571308,-10.638582874339807,9.569727126927429,-1.0945080028571308,423
mu,player,13864,Yahia Attiat-Allah,Morocco,-0.011080773132249845,0.04193236368182618,0.95,-0.09096659972747342,0.07181392755981401,0.3945,0.6055,1.0041979813309119,7746.366969127246,2844.808005741416,0.9889803925050437,0.9130482064489084,1.0744553989243018,-1.101960749495634,-8.695179355109161,7.445539892430175,-1.101960749495634,424
mu,player,14006,Ali Al-Hassan,Saudi Arabia,-0.011176527684322526,0.056680802702915534,0.95,-0.12261073918636055,0.10091366396514374,0.422,0.578,1.0021297988157127,9159.969659268507,2942.661565526533,0.9888856976643541,0.8846079387558499,1.1061811343476446,-1.111430233564592,-11.539206124415013,10.618113434764464,-1.111430233564592,425
mu,player,61,Hugo Lloris,France,-0.011212398714976498,0.04493401630235278,0.95,-0.09917846327115083,0.07858723736716235,0.40125,0.59875,1.0007287733237715,9319.31625933545,2919.0818803411157,0.9888502259513872,0.9055810806397584,1.0817577207415796,-1.1149774048612837,-9.44189193602416,8.175772074157962,-1.1149774048612837,426
mu,player,12862,Wajdi Kechrida,Tunisia,-0.011349301381904748,0.050478509945972486,0.95,-0.11019042386485203,0.0851663938447705,0.417,0.583,1.0031492951170498,9136.673540619873,2846.19057580847,0.9887148589845226,0.8956635633392198,1.0888982375894365,-1.1285141015477396,-10.43364366607802,8.889823758943649,-1.1285141015477396,427
mu,player,10715,Julian Alvarez,Argentina,-0.011392774087813785,0.039269691367333034,0.95,-0.08521004536373025,0.06623525725013134,0.3855,0.6145,1.0049901410985629,8092.489462234996,2634.0370417090016,0.9886718778084909,0.9183193754151179,1.0684780548093329,-1.1328122191509138,-8.168062458488212,6.847805480933289,-1.1328122191509138,428
mu,player,1971,Tim Ream,United States,-0.01145472090415997,0.027630368699957605,0.95,-0.06512065104579264,0.041778008260938075,0.3395,0.6605,1.0008958131359948,8517.037254934183,3317.593195268441,0.9886106346301792,0.9369544120279876,1.042662990486959,-1.1389365369820825,-6.304558797201243,4.26629904869591,-1.1389365369820825,429
mu,player,4882,Robert Skov,Denmark,-0.011567637312440796,0.05263614173092178,0.95,-0.11513371993410419,0.09116637143686485,0.41525,0.58475,1.0024114552300902,8508.139956772215,2784.657179823775,0.9884990105703411,0.8912469584537185,1.095451241895689,-1.1500989429658937,-10.875304154628152,9.545124189568899,-1.1500989429658937,430
mu,player,9598,Ali Abdi,Tunisia,-0.011573998839600965,0.04235473242804135,0.95,-0.09345871606857233,0.07274948836451134,0.38875,0.61125,1.0014929474203813,9398.441011133093,3402.4519938580725,0.9884927222270392,0.910775617048184,1.075461087650053,-1.150727777296079,-8.9224382951816,7.546108765005299,-1.150727777296079,431
