model,group,player_id,playername,teamname,estimate,posterior_sd,hdi_prob,hdi_lower,hdi_upper,p_gt_zero,p_lt_zero,r_hat,ess_bulk,ess_tail,group_sd_variable,group_sd_estimate,group_sd_posterior_sd,group_sd_hdi_lower,group_sd_hdi_upper,group_sd_r_hat,group_sd_ess_bulk,group_sd_ess_tail,shape_ratio,shape_ratio_hdi_lower,shape_ratio_hdi_upper,conditional_cv_ratio,conditional_cv_ratio_hdi_lower,conditional_cv_ratio_hdi_upper,conditional_cv_pct_difference,conditional_cv_pct_difference_lower,conditional_cv_pct_difference_upper,conditional_cv_pct_change,conditional_variance_ratio,conditional_variance_ratio_hdi_lower,conditional_variance_ratio_hdi_upper,conditional_variance_pct_difference,conditional_variance_pct_difference_lower,conditional_variance_pct_difference_upper,shape_rank,variability_rank
alpha,player,4012,Eduardo Camavinga,France,-0.03853073248450886,0.11946648455759369,0.95,-0.27360928721891553,0.19119208778350547,0.37675,0.62325,1.0005248121172399,9124.88641358087,2822.5394341643923,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.96220213342326,0.7606292047629222,1.2106919888874978,1.0194521409098505,0.9088310697889248,1.1466041301951493,1.945214090985048,-9.116893021107519,14.660413019514928,1.945214090985048,1.039282667605678,0.8259739134136814,1.3147010313805747,3.928266760567789,-17.402608658631856,31.47010313805747,398,276
alpha,player,3867,Pablo Sarabia,Spain,-0.03881430008952741,0.2130216598836145,0.95,-0.4577820431570689,0.3779079674698222,0.428,0.572,1.0003512921375237,9961.041527931246,3241.941867663086,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9619293227507041,0.6326853592840158,1.4592286401919188,1.0195966929581923,0.8278245992144937,1.2572050233251977,1.959669295819233,-17.21754007855063,25.720502332519768,1.959669295819233,1.0395774162912823,0.6852935670646372,1.5805644706741109,3.957741629128231,-31.470643293536284,58.056447067411085,399,275
alpha,player,8538,Diogo Costa,Portugal,-0.0393572133474129,0.11997953513831716,0.95,-0.2788763689208215,0.19156904843103786,0.376,0.624,1.0023594385646084,7317.170919986167,2890.0757867521593,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.961407220309227,0.7566334408416832,1.211148458153661,1.0198735068091216,0.9086597891566638,1.1496277386625686,1.9873506809121588,-9.134021084333622,14.962773866256862,1.9873506809121588,1.0401419698911354,0.8256626124302326,1.3216439375024114,4.014196989113539,-17.433738756976737,32.16439375024114,400,274
alpha,player,3868,Ángel Di María,Argentina,-0.039560415964191256,0.10052250255314922,0.95,-0.24069087869854403,0.1599594808532516,0.34225,0.65775,1.0028002298619698,8340.700774194594,2823.9548093744875,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9612118796938047,0.786084584324435,1.1734633222959405,1.0199771325559714,0.9231350485194363,1.1278864006370044,1.9977132555971444,-7.6864951480563715,12.788640063700441,1.9977132555971444,1.0403533509371017,0.852178317804982,1.272127732741897,4.035335093710168,-14.782168219501802,27.212773274189693,401,273
alpha,player,9963,Niclas Fullkrug,Germany,-0.041536915309790444,0.1717841425791213,0.95,-0.3820213032190559,0.2939195695405497,0.40475,0.59525,1.0012182122226783,7412.0072428425665,2750.8616428185383,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9593139213172248,0.6824805140186334,1.3416759877110396,1.0209856228615126,0.8633286956800383,1.2104723454914001,2.098562286151262,-13.667130431996167,21.047234549140015,2.098562286151262,1.042411642089911,0.7453364367845963,1.4652432991994517,4.2411642089910995,-25.466356321540374,46.524329919945174,402,272
alpha,player,1683,Casemiro,Brazil,-0.04171742017394706,0.08347829690973674,0.95,-0.2097384454525575,0.12066356474457098,0.311,0.689,1.0019979982350689,7442.54512370389,3092.2873850523256,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9591407761154196,0.8107962856945741,1.1282452670232883,1.021077773455438,0.9414521245419342,1.1105653641478481,2.107777345543793,-5.854787545806584,11.056536414784812,2.107777345543793,1.0425998194447148,0.8863321028045216,1.2333554280448427,4.25998194447148,-11.366789719547842,23.335542804484266,403,271
alpha,player,11994,Dries Mertens,Belgium,-0.04178216284269584,0.1677122863955707,0.95,-0.3750688765205587,0.27875464151861257,0.40525,0.59475,1.0021685552687338,8215.442210692565,2537.8073567831407,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9590786807919982,0.687241942327036,1.3214830670106261,1.021110827640466,0.8698997352975913,1.2062717906075662,2.11108276404659,-13.010026470240865,20.627179060756617,2.11108276404659,1.0426673223245972,0.7567255494708196,1.4550916328155838,4.2667322324597245,-24.32744505291804,45.509163281558386,404,270
alpha,player,3934,Karl Toko Ekambi,Cameroon,-0.04181193106374572,0.14121545545719832,0.95,-0.3185638891929978,0.2250520725833757,0.38325,0.61675,1.000865583228472,8014.302045594618,3219.0228981893993,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9590501311507623,0.7271926167219743,1.2523879295688163,1.0211260260799901,0.8935740814502119,1.1726685276306212,2.1126026079990146,-10.64259185497881,17.266852763062126,2.1126026079990146,1.0426983611379126,0.7984746390395899,1.375151475695369,4.269836113791259,-20.152536096041008,37.51514756953691,405,269
alpha,player,1931,Ethan Ampadu,Wales,-0.0430553632689217,0.10762012135354658,0.95,-0.2538130334486234,0.16388949684500081,0.3495,0.6505,1.0005969673045727,7645.22124678712,2906.3288177818345,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9578583584291552,0.7758368440262127,1.1780841258869308,1.0217610739624674,0.9213228618315991,1.1353108802405119,2.1761073962467403,-7.867713816840094,13.531088024051186,2.1761073962467403,1.043995692264935,0.8488358157335678,1.2889307947924857,4.399569226493494,-15.116418426643218,28.893079479248573,406,268
alpha,player,112,Michy Batshuayi,Belgium,-0.043608319132391105,0.17011337393977558,0.95,-0.37502718731480356,0.2817286914947809,0.406,0.594,1.0002945040414777,8411.805428905032,3055.830285785555,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9573288514439765,0.6872705934949913,1.3254190737337708,1.0220436074062549,0.8686071339575102,1.2062466466131876,2.2043607406254884,-13.139286604248978,20.62466466131876,2.2043607406254884,1.044573135439991,0.7544783531618802,1.4550309724655603,4.457313543999097,-24.552164683811984,45.50309724655604,407,267
alpha,player,13831,Everton Ribeiro,Brazil,-0.043651467837012695,0.18218145126062082,0.95,-0.4224771986593683,0.3066633335518094,0.41675,0.58325,1.0005378249608703,8754.8924437975,2802.6544783302174,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9572875448353096,0.6554211986384721,1.3588834006045087,1.0220656575729763,0.8578451558863927,1.2352070394758845,2.2065657572976294,-14.215484411360734,23.52070394758845,2.2065657572976294,1.0446182083900806,0.7358983114777493,1.5257364303707794,4.461820839008057,-26.41016885222507,52.57364303707794,408,266
alpha,player,455,Leandro Trossard,Belgium,-0.04389543001575209,0.13779187308717908,0.95,-0.3204306556217171,0.21832804010331003,0.38575,0.61425,1.002086792765153,9578.034768875283,2919.6670243845924,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9570540313655771,0.7258363842363539,1.2439950809679103,1.0221903378594583,0.896583347790357,1.1737635877261736,2.2190337859458342,-10.341665220964302,17.376358772617362,2.2190337859458342,1.0448730868132339,0.8038616995349643,1.3777209598718192,4.487308681323388,-19.613830046503566,37.77209598718192,409,265
alpha,player,3858,Idrissa Gueye,Senegal,-0.044619774432943286,0.10988381698723204,0.95,-0.2606923975837251,0.16865114484968005,0.35225,0.64775,1.0008410134493033,7855.709402794793,2838.5156443851024,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9563610456314803,0.7705178963326001,1.183707124560191,1.0225606138395134,0.9191319633549794,1.1392227125892866,2.2560613839513355,-8.086803664502062,13.922271258928664,2.2560613839513355,1.0456302089758425,0.8448035660607791,1.2978283888792923,4.563020897584247,-15.519643393922088,29.78283888792923,410,264
alpha,player,14040,Andre Ayew,Ghana,-0.047134885031659406,0.15414097660893958,0.95,-0.3513902262696981,0.25221990564983454,0.39425,0.60575,1.0004754051885858,9350.085290630761,3143.135799150781,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9539587141604707,0.7037090944945601,1.2868789981336985,1.02384734925926,0.8815179160695238,1.1920745553655852,2.384734925925991,-11.84820839304762,19.207455536558516,2.384734925925991,1.0482633945852131,0.7770738363515559,1.4210417455500575,4.8263394585213115,-22.29261636484441,42.10417455500575,411,263
alpha,player,8059,Dušan Vlahović,Serbia,-0.04729826663714489,0.1889824451924015,0.95,-0.41726180153376374,0.31193086529093084,0.40475,0.59525,1.000394457570753,8292.868025511818,3160.0597713407374,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9538028675857627,0.6588484098391872,1.3660602475870005,1.023930991587465,0.8555887653000379,1.2319901879667157,2.3930991587465034,-14.441123469996208,23.199018796671567,2.3930991587465034,1.0484346755332892,0.7320321353076434,1.5177998232462633,4.843467553328917,-26.796786469235656,51.77998232462633,412,262
alpha,player,14024,Ferjani Sassi,Tunisia,-0.048937013565108205,0.16832784857759267,0.95,-0.3861820765269201,0.27322348741430774,0.3905,0.6095,1.002323115510327,8125.429232802613,2944.32507044783,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9522411060820652,0.679646766691048,1.3141939178079989,1.0247703172845637,0.8723088397897678,1.2129932172887399,2.477031728456369,-12.769116021023219,21.299321728873988,2.477031728456369,1.0501542031875053,0.7609227119753708,1.4713525451884883,5.01542031875053,-23.907728802462923,47.13525451884883,413,261
alpha,player,8561,Mehdi Taremi,Iran,-0.04919279125399287,0.12528766285123438,0.95,-0.2995292300231849,0.1922178940834188,0.35175,0.64825,1.001597844565994,9176.37296520467,3085.533195951526,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9519975751989015,0.7411670577628622,1.211934561567434,1.0249013823569617,0.908365046992948,1.1615607965723498,2.490138235696171,-9.163495300705204,16.15607965723498,2.490138235696171,1.050422843557211,0.8251270585985006,1.3492234841337916,5.042284355721094,-17.487294140149945,34.922348413379154,414,260
alpha,player,3965,Jonathan David,Canada,-0.050258148072120506,0.13753096267487072,0.95,-0.32990280316370674,0.22674639903840257,0.358,0.642,1.0010840763743962,7831.867226060556,3024.7989293763576,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9509838981510752,0.7189936139403791,1.254511682226935,1.0254474706265657,0.8928173989094149,1.1793358034641745,2.5447470626565716,-10.718260109058509,17.933580346417454,2.5447470626565716,1.0515425150144213,0.7971229077953733,1.3908329373324904,5.154251501442131,-20.28770922046267,39.083293733249036,415,259
alpha,player,3734,Félix Torres,Ecuador,-0.05078686912264719,0.0954289966520395,0.95,-0.24069080347224536,0.12603131460813066,0.30325,0.69675,1.002262055266248,8004.305646873709,2971.5000203739482,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.950481225843836,0.7860846434586709,1.1343176884407813,1.0257185942941491,0.9389287724807565,1.1278863582136456,2.5718594294149133,-6.107122751924354,12.788635821364558,2.5718594294149133,1.0520986346807653,0.8815872397922202,1.2721276370444399,5.2098634680765255,-11.841276020777979,27.212763704443987,416,258
alpha,player,13228,Youssouf Sabaly,Senegal,-0.0514609146206756,0.08991480326400125,0.95,-0.22737847474099562,0.1271125495142363,0.27925,0.72075,1.0008061191109514,7614.2520751352595,3101.791143808828,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9498407741236432,0.7966192249729818,1.13554481560695,1.0260643430538392,0.9384213083835133,1.1204038911186267,2.60643430538392,-6.157869161648666,12.04038911186267,2.60643430538392,1.0528080360865066,0.8806345520282252,1.2553048792337596,5.280803608650664,-11.936544797177485,25.530487923375954,417,257
alpha,player,13945,Boualem Khoukhi,Qatar,-0.0516342707313419,0.09731587097595662,0.95,-0.24272229451468572,0.1368794797224162,0.3035,0.6965,0.999772222237021,6382.189737471134,2890.82365171989,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9496761276929336,0.7844893405173478,1.1466899408021811,1.0261532841703076,0.9338497323225005,1.1290325857696488,2.61532841703076,-6.615026767749955,12.903258576964882,2.61532841703076,1.052990562613508,0.8720753225588057,1.2747145797296995,5.29905626135081,-12.79246774411943,27.471457972969947,418,256
alpha,player,84,Steven Bergwijn,Netherlands,-0.052551101247962514,0.12861468781291596,0.95,-0.31303884442716295,0.19068082181977053,0.3465,0.6535,1.0007805593614632,9073.163386398133,3015.463044520524,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.948805834654729,0.7312215081365958,1.2100731614871865,1.0266237963298734,0.9090634266830863,1.1694334750851987,2.662379632987344,-9.093657331691373,16.943347508519867,2.662379632987344,1.0539564191907616,0.8263963137327949,1.3675746526498438,5.395641919076155,-17.36036862672051,36.757465264984376,419,255
alpha,player,9330,Dani Alves,Brazil,-0.05271873891504096,0.12447814611686946,0.95,-0.3007131298892115,0.18540520626303159,0.34275,0.65725,1.0023979856472536,8066.571301564704,2932.789054155367,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9486467923892068,0.7402901093944303,1.2037060905682642,1.0267098503453886,0.9114645266889144,1.1622485859564278,2.670985034538864,-8.853547331108558,16.22485859564278,2.670985034538864,1.0541331167962504,0.8307675834122469,1.3508217755577159,5.413311679625044,-16.92324165877531,35.08217755577159,420,254
alpha,player,4625,Robert Lewandowski,Poland,-0.053748393755763714,0.11288282225169449,0.95,-0.2773903677769735,0.16360153458551296,0.31475,0.68525,1.0008662952392229,7162.337754026361,2808.595519059968,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9476705163272268,0.7577586348129574,1.1777449309601862,1.0272385648157771,0.9214555244883349,1.1487738818425766,2.7238564815777133,-7.85444755116651,14.877388184257656,2.7238564815777133,1.0552190690447776,0.8490802836100724,1.3196814316036618,5.521906904477758,-15.091971638992764,31.968143160366182,421,253
alpha,player,8631,Georges-Kevin N'Koudou,Cameroon,-0.05461685315824322,0.1901877075264735,0.95,-0.4340914498775253,0.31974303775822366,0.3945,0.6055,1.002202967996003,7768.838248075874,2737.3827253929367,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9468478602302863,0.6478530066981278,1.3767739399601202,1.0276847191706049,0.8522532803890154,1.242400909544504,2.768471917060489,-14.774671961098463,24.24009095445041,2.768471917060489,1.0561358820167648,0.7263356539338376,1.543560020037011,5.613588201676478,-27.36643460661624,54.3560020037011,422,252
alpha,player,13870,Abderrazak Hamdallah,Morocco,-0.05464540215129004,0.1922426070484243,0.95,-0.4409401849084774,0.3205822322995538,0.39475,0.60525,1.001588227059711,9545.394824652314,2727.8764531994925,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9468208290631664,0.6434311923175875,1.3779298060656087,1.0276993889572574,0.8518957522528094,1.246662639560736,2.769938895725743,-14.810424774719056,24.666263956073607,2.769938895725743,1.0561660340631203,0.7257263727063801,1.5541677368765419,5.616603406312026,-27.42736272936199,55.416773687654185,423,251
alpha,player,13226,German Pezzella,Argentina,-0.054886396347368145,0.17297799279613832,0.95,-0.40049531989513265,0.27957224169297773,0.38175,0.61825,1.0002105103238226,8204.890297470462,3189.2073728682753,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9465926782312537,0.6699881053959196,1.322563953602956,1.0278232312124496,0.8695441928877972,1.2217052881639492,2.782323121244956,-13.045580711220284,22.17052881639492,2.782323121244956,1.0564205946200007,0.7561071033848905,1.4925638111277584,5.642059462000071,-24.38928966151095,49.25638111277584,424,250
alpha,player,144,Emiliano Martínez,Argentina,-0.054932743081844135,0.1102203545604778,0.95,-0.2692181833251149,0.1612351861841569,0.30925,0.69075,0.9999458072081743,6292.1504015122355,3109.4127130625657,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.946548807768373,0.7639765505186186,1.1749612709792259,1.0278470496136174,0.9225464121197712,1.144089462816357,2.784704961361739,-7.745358788022882,14.408946281635693,2.784704961361739,1.0564695573994183,0.8510918825150627,1.30894069892742,5.646955739941828,-14.890811748493727,30.894069892741992,425,249
alpha,player,1702,Luka Jovic,Serbia,-0.05493362598140095,0.1971772193108355,0.95,-0.4424655862275679,0.32744408117903817,0.38975,0.61025,1.0023087183381625,9244.031731633018,2616.444925260888,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.946547972061219,0.6424504497312697,1.3874174663798622,1.02784750335657,0.8489779705028098,1.2476138326698554,2.7847503356569936,-15.102202949719024,24.761383266985536,2.7847503356569936,1.056470490156334,0.7207635943990698,1.5565402754691657,5.647049015633399,-27.92364056009302,55.65402754691657,426,248
alpha,player,4611,Alphonso Davies,Canada,-0.05546388445506346,0.11192289367938214,0.95,-0.2789314132201586,0.16093518305536014,0.30825,0.69175,1.0022504147043687,8025.21465146475,3271.5313054884973,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9460461900271506,0.7565917936303084,1.17460883179079,1.028120051909412,0.9226848059042019,1.1496593793246628,2.8120051909412025,-7.731519409579812,14.965937932466279,2.8120051909412025,1.0570308411382123,0.8513472510464747,1.321716688469169,5.703084113821233,-14.865274895352531,32.17166884691689,427,247
alpha,player,13949,Tarek Salman,Qatar,-0.057371968975956616,0.19439579131444806,0.95,-0.45135201645174894,0.31862118235123377,0.389,0.611,1.004948197840846,10113.430660370479,3020.738471435731,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9442427750171966,0.6367666503838375,1.375230264723479,1.0291013899322847,0.8527314669658912,1.2531695828616265,2.9101389932284727,-14.72685330341088,25.31695828616265,2.9101389932284727,1.0590496707605606,0.7271509547538008,1.5704340034095827,5.904967076056056,-27.284904524619925,57.04340034095827,428,246
alpha,player,7192,Antoine Semenyo,Ghana,-0.05766585645397464,0.20693824828661544,0.95,-0.4668981331279303,0.3397349398828425,0.3865,0.6135,1.0018831307917209,8859.61640427594,2907.3539745469975,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9439653146624689,0.6269439519789839,1.4045752443398856,1.0292526210493016,0.843776634953431,1.2629484999460678,2.9252621049301597,-15.622336504656896,26.294849994606786,2.9252621049301597,1.0593609579368573,0.7119590096933357,1.5950389135160228,5.936095793685725,-28.80409903066643,59.50389135160228,429,245
alpha,player,13862,Munir,Morocco,-0.05790799102118162,0.1853749724790217,0.95,-0.4217415154308691,0.30164919949291286,0.37025,0.62975,1.003485717013321,8769.283292687947,2757.922782881282,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9437367756992529,0.6559035584321629,1.352086830759321,1.029377237411604,0.8599985293910468,1.2347527624806651,2.937723741160392,-14.00014706089532,23.475276248066514,2.937723741160392,1.0596174969011454,0.7395974705547631,1.524614384453634,5.961749690114537,-26.04025294452369,52.4614384453634,430,244
alpha,player,9290,Bailey Wright,Australia,-0.05982356800374327,0.20258086018607196,0.95,-0.46562328761283667,0.3348680193904151,0.3875,0.6125,1.0008201348697177,8827.279383861753,3149.90552147831,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9419307056395154,0.6277437183453449,1.3977558963730052,1.030363635387691,0.8458324321872062,1.2621437243489815,3.0363635387691046,-15.416756781279384,26.21437243489815,3.0363635387691046,1.0616492211293387,0.7154325033397247,1.593006780913518,6.164922112933868,-28.456749666027527,59.3006780913518,431,243
alpha,player,11856,Enzo Fernandez,Argentina,-0.06013057441783818,0.06653709669808416,0.95,-0.18971599716872117,0.06925316681643395,0.18275,0.81725,0.9999985140849558,7563.580215101479,3278.0649633331996,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9416415712565772,0.8271940260321844,1.0717074955813406,1.0305218116501194,0.9659660566714791,1.0995027130984114,3.0521811650119357,-3.4033943328520944,9.950271309841142,3.0521811650119357,1.061975204286644,0.9330904226414471,1.2089062161107678,6.197520428664394,-6.690957735855285,20.890621611076774,432,242
alpha,player,385,Jan Bednarek,Poland,-0.06125709447057166,0.19968340078362726,0.95,-0.46242791571761666,0.3279308179854884,0.3775,0.6225,1.0016206314330574,9557.730606033023,2982.450950557316,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.940581390413677,0.6297528011542564,1.388092937901751,1.0311024268962496,0.8487713812294257,1.2601288250734568,3.1102426896249646,-15.122861877057424,26.01288250734568,3.1102426896249646,1.063172214751336,0.7204128575941071,1.587924655781011,6.317221475133605,-27.958714240589288,58.792465578101094,433,241
alpha,player,13867,Bilal El Khannouss,Morocco,-0.06145114450847176,0.17080361511826384,0.95,-0.40194625436062204,0.27074136270968036,0.35625,0.64375,1.0004232464484204,9479.036620101775,2476.863906019093,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9403988882670661,0.6690167014544796,1.3109359696074634,1.0312024744822397,0.8733921015090502,1.222591916889741,3.1202474482239673,-12.660789849094979,22.2591916889741,3.1202474482239673,1.0633785433782943,0.762813762978395,1.4947309952441312,6.337854337829429,-23.718623702160503,49.47309952441312,434,240
alpha,player,3849,Thilo Kehrer,Germany,-0.06193654759227668,0.18075329270129262,0.95,-0.42014592950971147,0.2939479366837729,0.365,0.635,1.0004298045419475,10018.952078553457,2717.203290832655,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9399425265153558,0.656950944290488,1.341714047765767,1.0314527792862624,0.863316450682498,1.2337680782580005,3.1452779286262444,-13.668354931750205,23.37680782580005,3.1452779286262444,1.0638948358973552,0.7453152940190259,1.52218367092844,6.389483589735523,-25.468470598097415,52.218367092844,435,239
alpha,player,5085,Abdul Rahman Baba,Ghana,-0.062405468253859224,0.1289585733034835,0.95,-0.3281859634367247,0.18563696488391593,0.32175,0.67825,1.0005089395919415,8136.2230850208225,3065.7761056451604,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9395018713681987,0.7202290709776364,1.2039850921610278,1.0316946423986342,0.9113589129274123,1.1783238725776812,3.1694642398634176,-8.864108707258767,17.832387257768122,3.1694642398634176,1.0643938351540456,0.8305750681722348,1.3884471486864636,6.439383515404562,-16.94249318277652,38.844714868646356,436,238
alpha,player,3924,Bruno Guimarães,Brazil,-0.06294763251324104,0.14126756742448426,0.95,-0.34088063957981224,0.2060972974399017,0.32925,0.67075,0.9998657567648627,8541.507546623381,2741.6848781769063,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9389926450865391,0.7111437855618692,1.2288727643526958,1.031974354290221,0.9020830872265372,1.185826879424692,3.1974354290221108,-9.791691277346281,18.5826879424692,3.1974354290221108,1.0649710679127187,0.8137538962601603,1.4061853879661028,6.497106791271867,-18.624610373983973,40.61853879661028,437,237
alpha,player,13918,Sang-ho Na,South Korea,-0.06325330099301853,0.15529249104992562,0.95,-0.3759285840670578,0.2431069276949246,0.3385,0.6615,1.0023023215454046,9830.241971023366,2867.3598593648953,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9387056684942771,0.686651369139434,1.2752049715568359,1.0321320873594435,0.8855437075095338,1.2067904225482857,3.2132087359443506,-11.445629249046618,20.679042254828573,3.2132087359443506,1.065296645756962,0.7841876579097308,1.4563431239542701,6.529664575696192,-21.581234209026924,45.63431239542701,438,236
alpha,player,3861,Xavi Simons,Netherlands,-0.06377358152562874,0.1850009132110252,0.95,-0.43689963844358953,0.29665339075632907,0.363,0.637,1.0021516211680246,8741.160616799634,2594.0698213131,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.9382174052370564,0.6460362653622412,1.3453489082574532,1.0324006214022556,0.8621494087013776,1.2441465828169636,3.2400621402255636,-13.785059129862242,24.414658281696354,3.2400621402255636,1.0658510430717636,0.7433016029241349,1.5479007195351278,6.585104307176359,-25.669839707586505,54.79007195351278,439,235
